id,name_short,name,name_long
223231,Vnitroz. plavba,Provoz vnitrozemské plavby-Prevence soc.a krim,Provoz vnitrozemské plavby-Program sociální prevence a prevence kriminality
223232,Vnitroz. plavba,Provoz vnitrozemské plavby-Protidrog.politika,Provoz vnitrozemské plavby-Program protidrogové politiky
223233,Vnitroz. plavba,Provoz vnitrozemské plavby-Integr.romské kom.,Provoz vnitrozemské plavby-Podpora projektů integrace příslušníků romské komunity
223234,Vnitroz. plavba,Provoz vnitrozemské plavby-Příprava kriz.sit.,Provoz vnitrozemské plavby-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2233,Zál.námoř.dopr.,Záležitosti námořní dopravy,Záležitosti námořní dopravy
223300,Zál.námoř.dopr.,Záležitosti námořní dopravy,Záležitosti námořní dopravy
223330,Zál.námoř.dopr.,Záležitosti námořní dopravy-Zahr.rozvoj.spolup.,Záležitosti námořní dopravy-Zahraniční rozvojová spolupráce
223331,Zál.námoř.dopr.,Záležitosti námořní dopravy-Prevence soc.a krim,Záležitosti námořní dopravy-Program sociální prevence a prevence kriminality
223332,Zál.námoř.dopr.,Záležitosti námořní dopravy-Protidrog.politika,Záležitosti námořní dopravy-Program protidrogové politiky
223333,Zál.námoř.dopr.,Záležitosti námořní dopravy-Integr.romské kom.,Záležitosti námořní dopravy-Podpora projektů integrace příslušníků romské komunity
223334,Zál.námoř.dopr.,Záležitosti námořní dopravy-Příprava kriz.sit.,Záležitosti námořní dopravy-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2239,Ost.vntroplavba,Ostatní záležitosti vnitrozemské plavby,Ostatní záležitosti vnitrozemské plavby
223900,Ost.vntroplavba,Ostatní záležitosti vnitrozemské plavby,Ostatní záležitosti vnitrozemské plavby
223930,Ost.vntroplavba,Ostatní záležitosti vnitrozemské plavby-Zahr.rozvoj.spolup.,Ostatní záležitosti vnitrozemské plavby-Zahraniční rozvojová spolupráce
223931,Ost.vntroplavba,Ostatní záležitosti vnitrozemské plavby-Prevence soc.a krim,Ostatní záležitosti vnitrozemské plavby-Program sociální prevence a prevence kriminality
223932,Ost.vntroplavba,Ostatní záležitosti vnitrozemské plavby-Protidrog.politika,Ostatní záležitosti vnitrozemské plavby-Program protidrogové politiky
223933,Ost.vntroplavba,Ostatní záležitosti vnitrozemské plavby-Integr.romské kom.,Ostatní záležitosti vnitrozemské plavby-Podpora projektů integrace příslušníků romské komunity
223934,Ost.vntroplavba,Ostatní záležitosti vnitrozemské plavby-Příprava kriz.sit.,Ostatní záležitosti vnitrozemské plavby-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
224,Železniční doprava,Železniční doprava,Železniční doprava
2241,Železniční dráhy,Železniční dráhy,Železniční dráhy
224100,Železniční dráhy,Železniční dráhy,Železniční dráhy
224130,Železniční dráhy,Železniční dráhy-Zahr.rozvoj.spolup.,Železniční dráhy-Zahraniční rozvojová spolupráce
224131,Železniční dráhy,Železniční dráhy-Prevence soc.a krim,Železniční dráhy-Program sociální prevence a prevence kriminality
224132,Železniční dráhy,Železniční dráhy-Protidrog.politika,Železniční dráhy-Program protidrogové politiky
224133,Železniční dráhy,Železniční dráhy-Integr.romské kom.,Železniční dráhy-Podpora projektů integrace příslušníků romské komunity
224134,Železniční dráhy,Železniční dráhy-Příprava kriz.sit.,Železniční dráhy-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2242,Provoz veř. ŽD,Provoz veřejné železniční dopravy,Provoz veřejné železniční dopravy
224200,Provoz veř. ŽD,Provoz veřejné železniční dopravy,Provoz veřejné železniční dopravy
224230,Provoz veř. ŽD,Provoz veřejné železniční dopravy-Zahr.rozvoj.spolup.,Provoz veřejné železniční dopravy-Zahraniční rozvojová spolupráce
224231,Provoz veř. ŽD,Provoz veřejné železniční dopravy-Prevence soc.a krim,Provoz veřejné železniční dopravy-Program sociální prevence a prevence kriminality
224232,Provoz veř. ŽD,Provoz veřejné železniční dopravy-Protidrog.politika,Provoz veřejné železniční dopravy-Program protidrogové politiky
224233,Provoz veř. ŽD,Provoz veřejné železniční dopravy-Integr.romské kom.,Provoz veřejné železniční dopravy-Podpora projektů integrace příslušníků romské komunity
224234,Provoz veř. ŽD,Provoz veřejné železniční dopravy-Příprava kriz.sit.,Provoz veřejné železniční dopravy-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2243,Drážní vozidla,Drážní vozidla,Drážní vozidla
224300,Drážní vozidla,Drážní vozidla,Drážní vozidla
224330,Drážní vozidla,Drážní vozidla-Zahr.rozvoj.spolup.,Drážní vozidla-Zahraniční rozvojová spolupráce
224331,Drážní vozidla,Drážní vozidla-Prevence soc.a krim,Drážní vozidla-Program sociální prevence a prevence kriminality
224332,Drážní vozidla,Drážní vozidla-Protidrog.politika,Drážní vozidla-Program protidrogové politiky
224333,Drážní vozidla,Drážní vozidla-Integr.romské kom.,Drážní vozidla-Podpora projektů integrace příslušníků romské komunity
224334,Drážní vozidla,Drážní vozidla-Příprava kriz.sit.,Drážní vozidla-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2249,Ost. zál. ŽD,Ostatní záležitosti železniční dopravy,Ostatní záležitosti železniční dopravy
224900,Ost. zál. ŽD,Ostatní záležitosti železniční dopravy,Ostatní záležitosti železniční dopravy
224930,Ost. zál. ŽD,Ostatní záležitosti železniční dopravy-Zahr.rozvoj.spolup.,Ostatní záležitosti železniční dopravy-Zahraniční rozvojová spolupráce
224931,Ost. zál. ŽD,Ostatní záležitosti železniční dopravy-Prevence soc.a krim,Ostatní záležitosti železniční dopravy-Program sociální prevence a prevence kriminality
224932,Ost. zál. ŽD,Ostatní záležitosti železniční dopravy-Protidrog.politika,Ostatní záležitosti železniční dopravy-Program protidrogové politiky
224933,Ost. zál. ŽD,Ostatní záležitosti železniční dopravy-Integr.romské kom.,Ostatní záležitosti železniční dopravy-Podpora projektů integrace příslušníků romské komunity
224934,Ost. zál. ŽD,Ostatní záležitosti železniční dopravy-Příprava kriz.sit.,Ostatní záležitosti železniční dopravy-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
225,Civi. letecká doprav,Civilní letecká doprava,Civilní letecká doprava
2251,Letiště,Letiště,Letiště
225100,Letiště,Letiště,Letiště
225130,Letiště,Letiště-Zahr.rozvoj.spolup.,Letiště-Zahraniční rozvojová spolupráce
225131,Letiště,Letiště-Prevence soc.a krim,Letiště-Program sociální prevence a prevence kriminality
225132,Letiště,Letiště-Protidrog.politika,Letiště-Program protidrogové politiky
225133,Letiště,Letiště-Integr.romské kom.,Letiště-Podpora projektů integrace příslušníků romské komunity
225134,Letiště,Letiště-Příprava kriz.sit.,Letiště-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2252,Zabezp.let.prov.,Zabezpečení letového provozu,Zabezpečení letového provozu
225200,Zabezp.let.prov.,Zabezpečení letového provozu,Zabezpečení letového provozu
225230,Zabezp.let.prov.,Zabezpečení letového provozu-Zahr.rozvoj.spolup.,Zabezpečení letového provozu-Zahraniční rozvojová spolupráce
225231,Zabezp.let.prov.,Zabezpečení letového provozu-Prevence soc.a krim,Zabezpečení letového provozu-Program sociální prevence a prevence kriminality
225232,Zabezp.let.prov.,Zabezpečení letového provozu-Protidrog.politika,Zabezpečení letového provozu-Program protidrogové politiky
225233,Zabezp.let.prov.,Zabezpečení letového provozu-Integr.romské kom.,Zabezpečení letového provozu-Podpora projektů integrace příslušníků romské komunity
225234,Zabezp.let.prov.,Zabezpečení letového provozu-Příprava kriz.sit.,Zabezpečení letového provozu-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2253,Civ.let.doprava,Provoz civilní letecké dopravy,Provoz civilní letecké dopravy
225300,Civ.let.doprava,Provoz civilní letecké dopravy,Provoz civilní letecké dopravy
225330,Civ.let.doprava,Provoz civilní letecké dopravy-Zahr.rozvoj.spolup.,Provoz civilní letecké dopravy-Zahraniční rozvojová spolupráce
225331,Civ.let.doprava,Provoz civilní letecké dopravy-Prevence soc.a krim,Provoz civilní letecké dopravy-Program sociální prevence a prevence kriminality
225332,Civ.let.doprava,Provoz civilní letecké dopravy-Protidrog.politika,Provoz civilní letecké dopravy-Program protidrogové politiky
225333,Civ.let.doprava,Provoz civilní letecké dopravy-Integr.romské kom.,Provoz civilní letecké dopravy-Podpora projektů integrace příslušníků romské komunity
225334,Civ.let.doprava,Provoz civilní letecké dopravy-Příprava kriz.sit.,Provoz civilní letecké dopravy-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2259,Ost.civil.doprav,Ostatní záležitosti civilní letecké dopravy,Ostatní záležitosti civilní letecké dopravy
225900,Ost.civil.doprav,Ostatní záležitosti civilní letecké dopravy,Ostatní záležitosti civilní letecké dopravy
225930,Ost.civil.doprav,Ost.záležitosti civilní letecké dopravy-Zahr.rozvoj.spolup.,Ostatní záležitosti civilní letecké dopravy-Zahraniční rozvojová spolupráce
225931,Ost.civil.doprav,Ost.záležitosti civilní letecké dopravy-Prevence soc.a krim,Ostatní záležitosti civilní letecké dopravy-Program sociální prevence a prevence kriminality
225932,Ost.civil.doprav,Ost.záležitosti civilní letecké dopravy-Protidrog.politika,Ostatní záležitosti civilní letecké dopravy-Program protidrogové politiky
225933,Ost.civil.doprav,Ost.záležitosti civilní letecké dopravy-Integr.romské kom.,Ostatní záležitosti civilní letecké dopravy-Podpora projektů integrace příslušníků romské komunity
225934,Ost.civil.doprav,Ost.záležitosti civilní letecké dopravy-Příprava kriz.sit.,Ostatní záležitosti civilní letecké dopravy-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
226,Správa v dopravě,Správa v dopravě,Správa v dopravě
2261,ÚOSS v dopravě,Činnost ÚOSS v dopravě,Činnost ústředních orgánů státní správy v dopravě
226100,ÚOSS v dopravě,Činnost ÚOSS v dopravě,Činnost ústředních orgánů státní správy v dopravě
226130,ÚOSS v dopravě,Činnost ÚOSS v dopravě-Zahr.rozvoj.spolup.,Činnost ústředních orgánů státní správy v dopravě-Zahraniční rozvojová spolupráce
226131,ÚOSS v dopravě,Činnost ÚOSS v dopravě-Prevence soc.a krim,Činnost ústředních orgánů státní správy v dopravě-Program sociální prevence a prevence kriminality
226132,ÚOSS v dopravě,Činnost ÚOSS v dopravě-Protidrog.politika,Činnost ústředních orgánů státní správy v dopravě-Program protidrogové politiky
226133,ÚOSS v dopravě,Činnost ÚOSS v dopravě-Integr.romské kom.,Činnost ústředních orgánů státní správy v dopravě-Podpora projektů integrace příslušníků romské komunity
226134,ÚOSS v dopravě,Činnost ÚOSS v dopravě-Příprava kriz.sit.,Činnost ústředních orgánů státní správy v dopravě-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2262,Ost.OSS v dopr.,Činnost ostatních orgánů státní správy v dopravě,Činnost ostatních orgánů státní správy v dopravě
226200,Ost.OSS v dopr.,Činnost ostatních orgánů státní správy v dopravě,Činnost ostatních orgánů státní správy v dopravě
226230,Ost.OSS v dopr.,Činn.ost. orgánů státní správy v dopravě-Zahr.rozvoj.spolup.,Činnost ostatních orgánů státní správy v dopravě-Zahraniční rozvojová spolupráce
226231,Ost.OSS v dopr.,Činn.ost. orgánů státní správy v dopravě-Prevence soc.a krim,Činnost ostatních orgánů státní správy v dopravě-Program sociální prevence a prevence kriminality
226232,Ost.OSS v dopr.,Činn.ost. orgánů státní správy v dopravě-Protidrog.politika,Činnost ostatních orgánů státní správy v dopravě-Program protidrogové politiky
226233,Ost.OSS v dopr.,Činn.ost. orgánů státní správy v dopravě-Integr.romské kom.,Činnost ostatních orgánů státní správy v dopravě-Podpora projektů integrace příslušníků romské komunity
226234,Ost.OSS v dopr.,Činn.ost. orgánů státní správy v dopravě-Příprava kriz.sit.,Činnost ostatních orgánů státní správy v dopravě-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2269,Ost.správa dopr.,Ostatní správa v dopravě,Ostatní správa v dopravě
226900,Ost.správa dopr.,Ostatní správa v dopravě,Ostatní správa v dopravě
226930,Ost.správa dopr.,Ostatní správa v dopravě-Zahr.rozvoj.spolup.,Ostatní správa v dopravě-Zahraniční rozvojová spolupráce
226931,Ost.správa dopr.,Ostatní správa v dopravě-Prevence soc.a krim,Ostatní správa v dopravě-Program sociální prevence a prevence kriminality
226932,Ost.správa dopr.,Ostatní správa v dopravě-Protidrog.politika,Ostatní správa v dopravě-Program protidrogové politiky
226933,Ost.správa dopr.,Ostatní správa v dopravě-Integr.romské kom.,Ostatní správa v dopravě-Podpora projektů integrace příslušníků romské komunity
226934,Ost.správa dopr.,Ostatní správa v dopravě-Příprava kriz.sit.,Ostatní správa v dopravě-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
227,Doprava ost. drah,Doprava ostatních drah,Doprava ostatních drah
2271,Ostatní dráhy,Ostatní dráhy,Ostatní dráhy
227100,Ostatní dráhy,Ostatní dráhy,Ostatní dráhy
227130,Ostatní dráhy,Ostatní dráhy-Zahr.rozvoj.spolup.,Ostatní dráhy-Zahraniční rozvojová spolupráce
227131,Ostatní dráhy,Ostatní dráhy-Prevence soc.a krim,Ostatní dráhy-Program sociální prevence a prevence kriminality
227132,Ostatní dráhy,Ostatní dráhy-Protidrog.politika,Ostatní dráhy-Program protidrogové politiky
227133,Ostatní dráhy,Ostatní dráhy-Integr.romské kom.,Ostatní dráhy-Podpora projektů integrace příslušníků romské komunity
227134,Ostatní dráhy,Ostatní dráhy-Příprava kriz.sit.,Ostatní dráhy-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2272,Ost.veř.dráhy,Provoz ostatních drah,Provoz ostatních drah
227200,Ost.veř.dráhy,Provoz ostatních drah,Provoz ostatních drah
227230,Ost.veř.dráhy,Provoz ostatních drah-Zahr.rozvoj.spolup.,Provoz ostatních drah-Zahraniční rozvojová spolupráce
227231,Ost.veř.dráhy,Provoz ostatních drah-Prevence soc.a krim,Provoz ostatních drah-Program sociální prevence a prevence kriminality
227232,Ost.veř.dráhy,Provoz ostatních drah-Protidrog.politika,Provoz ostatních drah-Program protidrogové politiky
227233,Ost.veř.dráhy,Provoz ostatních drah-Integr.romské kom.,Provoz ostatních drah-Podpora projektů integrace příslušníků romské komunity
227234,Ost.veř.dráhy,Provoz ostatních drah-Příprava kriz.sit.,Provoz ostatních drah-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2279,Zál. ost.drah JN,Záležitosti ostatních drah jinde nezařazené,Záležitosti ostatních drah jinde nezařazené
227900,Zál. ost.drah JN,Záležitosti ostatních drah jinde nezařazené,Záležitosti ostatních drah jinde nezařazené
227930,Zál. ost.drah JN,Záležitosti ost.drah jinde nezařazené-Zahr.rozvoj.spolup.,Záležitosti ostatních drah jinde nezařazené-Zahraniční rozvojová spolupráce
227931,Zál. ost.drah JN,Záležitosti ost.drah jinde nezařazené-Prevence soc.a krim,Záležitosti ostatních drah jinde nezařazené-Program sociální prevence a prevence kriminality
227932,Zál. ost.drah JN,Záležitosti ost.drah jinde nezařazené-Protidrog.politika,Záležitosti ostatních drah jinde nezařazené-Program protidrogové politiky
227933,Zál. ost.drah JN,Záležitosti ost.drah jinde nezařazené-Integr.romské kom.,Záležitosti ostatních drah jinde nezařazené-Podpora projektů integrace příslušníků romské komunity
227934,Zál. ost.drah JN,Záležitosti ost.drah jinde nezařazené-Příprava kriz.sit.,Záležitosti ostatních drah jinde nezařazené-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
228,Výzkum v dopravě,Výzkum v dopravě,Výzkum v dopravě
2280,VaV v dopravě,Výzkum a vývoj v dopravě,Výzkum a vývoj v dopravě
228000,VaV v dopravě,Výzkum a vývoj v dopravě,Výzkum a vývoj v dopravě
228010,VaV v dopravě,Výzkum a vývoj v dopravě-Inst.podp.výzk.org.,Výzkum a vývoj v dopravě-Institucionální podpora výzkumných organizací podle zhodnocení jimi dosažených výsledků            
228011,VaV v dopravě,Výzkum a vývoj v dopravě-Inst.podp.mezinár.,Výzkum a vývoj v dopravě-Institucionální podpora na mezinárodní spolupráci ČR ve výzkumu a vývoji
228019,VaV v dopravě,Výzkum a vývoj v dopravě-Ostat.instit.podp.,Výzkum a vývoj v dopravě-Ostatní institucionální (dopočet do PU)
228020,VaV v dopravě,Výzkum a vývoj v dopravě-Účel.podp.apl.VaVaI,"Výzkum a vývoj v dopravě-Účelová podpora na programy aplikovaného výzkumu, vývoje a inovací"
228021,VaV v dopravě,Výzkum a vývoj v dopravě-Účel.podp.VŠ výzkum,Výzkum a vývoj v dopravě-Účelová podpora na specifický vysokoškolský výzkum
228029,VaV v dopravě,Výzkum a vývoj v dopravě-Ostat.účel.podpora,Výzkum a vývoj v dopravě-Ostatní účelová podpora (dopočet do PU)
229,Ost.činn.nesp.výd.,Ostatní činnost a nespecifikované výdaje v dopravě,Ostatní činnost a nespecifikované výdaje v dopravě
2291,Mez.spol.v dopr.,Mezinárodní spolupráce v dopravě,Mezinárodní spolupráce v dopravě
229100,Mez.spol.v dopr.,Mezinárodní spolupráce v dopravě,Mezinárodní spolupráce v dopravě
229130,Mez.spol.v dopr.,Mezinárodní spolupráce v dopravě-Zahr.rozvoj.spolup.,Mezinárodní spolupráce v dopravě-Zahraniční rozvojová spolupráce
229131,Mez.spol.v dopr.,Mezinárodní spolupráce v dopravě-Prevence soc.a krim,Mezinárodní spolupráce v dopravě-Program sociální prevence a prevence kriminality
229132,Mez.spol.v dopr.,Mezinárodní spolupráce v dopravě-Protidrog.politika,Mezinárodní spolupráce v dopravě-Program protidrogové politiky
229133,Mez.spol.v dopr.,Mezinárodní spolupráce v dopravě-Integr.romské kom.,Mezinárodní spolupráce v dopravě-Podpora projektů integrace příslušníků romské komunity
229134,Mez.spol.v dopr.,Mezinárodní spolupráce v dopravě-Příprava kriz.sit.,Mezinárodní spolupráce v dopravě-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2292,Dopr.obsluž.-veř.sl.,Dopravní obslužnost veřejnými službami,Dopravní obslužnost veřejnými službami
2292,Dopravní obslužnost,Dopravní obslužnost,Dopravní obslužnost
2292,Dopr.obsluž.-linková,Dopravní obslužnost veřejnými službami - linková,Dopravní obslužnost veřejnými službami - linková
229200,Dopr.obsluž.-veř.sl.,Dopravní obslužnost veřejnými službami,Dopravní obslužnost veřejnými službami
229200,Dopravní obslužnost,Dopravní obslužnost,Dopravní obslužnost
229200,Dopr.obsluž.-linková,Dopravní obslužnost veřejnými službami - linková,Dopravní obslužnost veřejnými službami - linková
229230,Dopr.obslVeřSl - ZRS,Dopravní obslužnost veřejnými službami-Zahr.rozvoj.spolup.,Dopravní obslužnost veřejnými službami-Zahr.rozvoj.spolup.
229230,Doprav.obslužn.- ZRS,Dopravní obslužnost-Zahraniční rozvojová spolupráce,Dopravní obslužnost - Zahraniční rozvojová spolupráce
229230,D.obsluž-link-ZRS,Dopravní obslužnost veř. službami-linková-Zahr. rozv. spol.,Dopravní obslužnost veřejnými službami - linková - Zahraniční rozvojová spolupráce
229231,Dopr.obslVeřSl - SPK,Dopravní obslužnost veřejnými službami-Prevence soc. a krim.,Dopravní obslužnost veřejnými službami - Program sociální prevence a prevence kriminality
229231,Doprav.obslužn.- SPK,Dopravní obslužnost-Prevence soc. a krim.,Dopravní obslužnost - Program sociální prevence a prevence kriminality
229231,D.obsluž-link-PrevSK,Dopravní obslužnost veř. služb.-linková-Prevence soc.a krim,Dopravní obslužnost veřejnými službami - linková - Program sociální prevence a prevence kriminality
229232,D.obsluž-link-Drogy,Dopravní obslužnost veř. služb.-linková-Protidrog. politika,Dopravní obslužnost veřejnými službami - linková - Program protidrogové politiky
229232,Doprav.obslužn.- PPP,Dopravní obslužnost-Protidrog. politika,Dopravní obslužnost - Program protidrogové politiky
229232,Dopr.obslVeřSl - PDP,Dopravní obslužnost veřejnými službami-Protidrogová polit.,Dopravní obslužnost veřejnými službami - Program protidrogové politiky
229233,Doprav.obslužn.- IRK,Dopravní obslužnost-Integrace romské komunity,Dopravní obslužnost - Podpora projektů integrace příslušníků romské komunity
229233,Dopr.obslVeřSl - IRK,Dopravní obslužnost veřejnými službami-Integrace romské kom.,Dopravní obslužnost veřejnými službami - Podpora projektů integrace příslušníků romské komunity
229233,D.obsluž-link-Rom.k,Dopravní obslužnost veř. služb.-linková-Integr. romské kom.,Dopravní obslužnost veřejnými službami - linková - Podpora projektů integrace příslušníků romské komunity
229234,D.obsluž-link-Krize,Dopravní obslužnost veř. služb.-linková-Krizové situace,Dopravní obslužnost veřejnými službami - linková - Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
229234,Doprav.obslužn.- PKS,Dopravní obslužnost-Zajištění přípravy na krizové situace,Dopravní obslužnost - Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
229234,Dopr.obslVeřSl - PKS,Dopravní obslužnost veřejnými službami-Příprava na kriz.sit.,Dopravní obslužnost veřejnými službami - Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2293,Dopr.obslNeveřSl,Dopravní obslužnost mimo veřejnou službu,Dopravní obslužnost mimo veřejnou službu
229300,Dopr.obslNeveřSl,Dopravní obslužnost mimo veřejnou službu,Dopravní obslužnost mimo veřejnou službu
229330,Dopr.obslNeveřSl-ZRS,Dopravní obslužnost mimo veřejnou službu-Zahr.rozvoj.spolup.,Dopravní obslužnost mimo veřejnou službu - Zahraniční rozvojová spolupráce
229331,Dopr.obslNeveřSl-SPK,Dopravní obslužnost mimo veřejnou sl.-Prevence soc. a krim.,Dopravní obslužnost mimo veřejnou službu - Program sociální prevence a prevence kriminality
229332,Dopr.obslNeveřSl-PDP,Dopravní obslužnost mimo veřejnou sl.-Protidrogová polit.,Dopravní obslužnost mimo veřejnou službu - Program protidrogové politiky
229333,Dopr.obslNeveřSl-IRK,Dopravní obslužnost mimo veřejnou sl.-Integrace romské kom.,Dopravní obslužnost mimo veřejnou službu - Podpora projektů integrace příslušníků romské komunity
229334,Dopr.obslNeveřSl-PKS,Dopravní obslužnost mimo veřejnou sl.-Příprava na kriz.sit.,Dopravní obslužnost mimo veřejnou službu - Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2294,Dopr.obsluž.-drážní,Dopravní obslužnost veřejnými službami - drážní,Dopravní obslužnost veřejnými službami - drážní
229400,Dopr.obsluž.-drážní,Dopravní obslužnost veřejnými službami - drážní,Dopravní obslužnost veřejnými službami - drážní
229430,D.obsluž-drážní-ZRS,Dopravní obslužnost veř. službami-drážní-Zahr. rozv. spol.,Dopravní obslužnost veřejnými službami - drážní - Zahraniční rozvojová spolupráce
229431,D.obsl-drážní-PrevSK,Dopravní obslužnost veř. služb.-drážní-Prevence soc.a krim,Dopravní obslužnost veřejnými službami - drážní - Program sociální prevence a prevence kriminality
229432,D.obsl.-drážní-Drogy,Dopravní obslužnost veř. služb.-drážní-Protidrog. politika,Dopravní obslužnost veřejnými službami - drážní - Program protidrogové politiky
229433,D.obsl.-drážní-Rom.k,Dopravní obslužnost veř. služb.-drážní-Integr. romské kom.,Dopravní obslužnost veřejnými službami - drážní - Podpora projektů integrace příslušníků romské komunity
229434,D.obsl.-drážní-Krize,Dopravní obslužnost veř. služb.-drážní-Krizové situace,Dopravní obslužnost veřejnými službami - drážní - Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2295,Dopr.obsluž.-smíšená,Dopravní obslužnost veřejnými službami - smíšená,Dopravní obslužnost veřejnými službami - smíšená
229500,Dopr.obsluž.-smíšená,Dopravní obslužnost veřejnými službami - smíšená,Dopravní obslužnost veřejnými službami - smíšená
229530,D.obsluž-smíšená-ZRS,Dopravní obslužnost veř. službami-smíšená-Zahr. rozv. spol.,Dopravní obslužnost veřejnými službami - smíšená - Zahraniční rozvojová spolupráce
229531,D.obsl-smíšen-PrevSK,Dopravní obslužnost veř. služb.-smíšená-Prevence soc.a krim,Dopravní obslužnost veřejnými službami - smíšená - Program sociální prevence a prevence kriminality
229532,D.obsl.-smíšen-Drogy,Dopravní obslužnost veř. služb.-smíšená-Protidrog. politika,Dopravní obslužnost veřejnými službami - smíšená - Program protidrogové politiky
229533,D.obsl.-smíšen-Rom.k,Dopravní obslužnost veř. služb.-smíšená-Integr. romské kom.,Dopravní obslužnost veřejnými službami - smíšená - Podpora projektů integrace příslušníků romské komunity
229534,D.obsl.-smíšen-Krize,Dopravní obslužnost veř. služb.-smíšená-Krizové situace,Dopravní obslužnost veřejnými službami - smíšená - Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2299,Ost. zál.dopravy,Ostatní záležitosti v dopravě,Ostatní záležitosti v dopravě
229900,Ost. zál.dopravy,Ostatní záležitosti v dopravě,Ostatní záležitosti v dopravě
229930,Ost. zál.dopravy,Ostatní záležitosti v dopravě-Zahr.rozvoj.spolup.,Ostatní záležitosti v dopravě-Zahraniční rozvojová spolupráce
229931,Ost. zál.dopravy,Ostatní záležitosti v dopravě-Prevence soc.a krim,Ostatní záležitosti v dopravě-Program sociální prevence a prevence kriminality
229932,Ost. zál.dopravy,Ostatní záležitosti v dopravě-Protidrog.politika,Ostatní záležitosti v dopravě-Program protidrogové politiky
229933,Ost. zál.dopravy,Ostatní záležitosti v dopravě-Integr.romské kom.,Ostatní záležitosti v dopravě-Podpora projektů integrace příslušníků romské komunity
229934,Ost. zál.dopravy,Ostatní záležitosti v dopravě-Příprava kriz.sit.,Ostatní záležitosti v dopravě-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
23,Vodní hospodářství,Vodní hospodářství,Vodní hospodářství
231,Pitná voda,Pitná voda,Pitná voda
2310,Pitná voda,Pitná voda,Pitná voda
231000,Pitná voda,Pitná voda,Pitná voda
231030,Pitná voda,Pitná voda-Zahr.rozvoj.spolup.,Pitná voda-Zahraniční rozvojová spolupráce
231031,Pitná voda,Pitná voda-Prevence soc.a krim,Pitná voda-Program sociální prevence a prevence kriminality
231032,Pitná voda,Pitná voda-Protidrog.politika,Pitná voda-Program protidrogové politiky
231033,Pitná voda,Pitná voda-Integr.romské kom.,Pitná voda-Podpora projektů integrace příslušníků romské komunity
231034,Pitná voda,Pitná voda-Příprava kriz.sit.,Pitná voda-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
232,Odvá.čištění odp.v.,Odvádění a čištění odpadních vod,Odvádění a čištění odpadních vod
2321,"Odpad.vody,kaly",Odvádění a čištění odpad. vod a nakládání s kaly,Odvádění a čištění odpadních vod a nakládání s kaly
232100,"Odpad.vody,kaly",Odvádění a čištění odpad. vod a nakládání s kaly,Odvádění a čištění odpadních vod a nakládání s kaly
232130,"Odpad.vody,kaly",Odvád. a čišt.odpad. vod a naklád.s kaly-Zahr.rozvoj.spolup.,Odvádění a čištění odpadních vod a nakládání s kaly-Zahraniční rozvojová spolupráce
232131,"Odpad.vody,kaly",Odvád. a čišt.odpad. vod a naklád.s kaly-Prevence soc.a krim,Odvádění a čištění odpadních vod a nakládání s kaly-Program sociální prevence a prevence kriminality
232132,"Odpad.vody,kaly",Odvád. a čišt.odpad. vod a naklád.s kaly-Protidrog.politika,Odvádění a čištění odpadních vod a nakládání s kaly-Program protidrogové politiky
232133,"Odpad.vody,kaly",Odvád. a čišt.odpad. vod a naklád.s kaly-Integr.romské kom.,Odvádění a čištění odpadních vod a nakládání s kaly-Podpora projektů integrace příslušníků romské komunity
232134,"Odpad.vody,kaly",Odvád. a čišt.odpad. vod a naklád.s kaly-Příprava kriz.sit.,Odvádění a čištění odpadních vod a nakládání s kaly-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2322,Prev.znečišť.vod,Prevence znečišťování vody,Prevence znečišťování vody
232200,Prev.znečišť.vod,Prevence znečišťování vody,Prevence znečišťování vody
