id,id_level,id_1,id_2,id_3,id_4,name_short,name,name_long
6459,4,6,64,645,6459,InvPůj ost. PO,Investiční půjčené prostředky ostatním příspěvkovým organiza,Investiční půjčené prostředky ostatním příspěvkovým organizacím
646,3,6,64,646,,InvPůj. obyv.,Investiční půjčené prostředky obyvatelstvu,Investiční půjčené prostředky obyvatelstvu
6460,4,6,64,646,6460,InvPůj obyv.,Investiční půjčené prostředky obyvatelstvu,Investiční půjčené prostředky obyvatelstvu
647,3,6,64,647,,InvPůj do zahr.,Investiční půjčené prostředky do zahraničí,Investiční půjčené prostředky do zahraničí
6470,4,6,64,647,6470,InvPůj do zahr,Investiční půjčené prostředky do zahraničí,Investiční půjčené prostředky do zahraničí
67,2,6,67,,,InvP NF,Investiční převody Národnímu fondu,Investiční převody Národnímu fondu
671,3,6,67,671,,InvP NF Phare,Investiční převody Národnímu fondu na spolufinancování progr,Investiční převody Národnímu fondu na spolufinancování programu Phare
6710,4,6,67,671,6710,InvP NF Phare,Investiční převody Národnímu fondu na spolufinancování progr,Investiční převody Národnímu fondu na spolufinancování programu Phare
672,3,6,67,672,,InvP NF Ispa,Investiční převody Národnímu fondu na spolufinancování progr,Investiční převody Národnímu fondu na spolufinancování programu Ispa
6720,4,6,67,672,6720,InvP NF Ispa,Investiční převody Národnímu fondu na spolufinancování progr,Investiční převody Národnímu fondu na spolufinancování programu Ispa
673,3,6,67,673,,InvP NF Sapard,Investiční převody Národnímu fondu na spolufinancování progr,Investiční převody Národnímu fondu na spolufinancování programu Sapard
6730,4,6,67,673,6730,InvPřev NFSapard,Investiční převody Národnímu fondu na spolufinancování progr,Investiční převody Národnímu fondu na spolufinancování programu Sapard
674,3,6,67,674,,InvP NF komun,Investiční převody Národnímu fondu na spolufinancování komun,Investiční převody Národnímu fondu na spolufinancování komunitárních programů
6740,4,6,67,674,6740,InvP NF Komunit,Investiční převody Národnímu fondu na spolufinancování komun,Investiční převody Národnímu fondu na spolufinancování komunitárních programů
675,3,6,67,675,,InvP NF ES a ČR,Investiční převody Národnímu fondu na spolufinancování ostat,Investiční převody Národnímu fondu na spolufinancování ostatních programů Evropských společenství aČR
675,3,6,67,675,,Inv.přev.NF pr.EUaČR,Inv. převody NF na spolufinancování ost. programů EU a ČR,Investiční převody Národnímu fondu na spolufinancování ostatních programů Evropské unie a ČR
6750,4,6,67,675,6750,InvP NF ES a ČR,Investiční převody Národnímu fondu na spolufinancování ostat,Investiční převody Národnímu fondu na spolufinancování ostatních programů Evropských společenství a ČR
6750,4,6,67,675,6750,Inv.přev.NF pr.EUaČR,Inv. převody NF na spolufinancování ost. programů EU a ČR,Investiční převody Národnímu fondu na spolufinancování ostatních programů Evropské unie a ČR
676,3,6,67,676,,InvP NF zahr.,Investiční převody Národnímu fondu na spolufinancování souvi,Investiční převody Národnímu fondu na spolufinancování související s poskytnutím pomoci ČR ze zahraničí
6760,4,6,67,676,6760,InvP NF zahr,Investiční převody Národnímu fondu na spolufinancování souvi,Investiční převody Národnímu fondu na spolufinancování související s poskytnutím pomoci ČR ze zahraničí
679,3,6,67,679,,Ost.invPřev NF,Ostatní investiční převody do Národního fondu,Ostatní investiční převody do Národního fondu
6790,4,6,67,679,6790,Ost. invPřev NF,Ostatní investiční převody do Národního fondu,Ostatní investiční převody do Národního fondu
69,2,6,69,,,Ost.kapitálové V,Ostatní kapitálové výdaje,Ostatní kapitálové výdaje
690,3,6,69,690,,Ost.kapitálové V,Ostatní kapitálové výdaje,Ostatní kapitálové výdaje
6901,4,6,69,690,6901,Rezervy kap. V,Rezervy kapitálových výdajů,Rezervy kapitálových výdajů
6909,4,6,69,690,6909,Ost. kapV,Ostatní kapitálové výdaje jinde nezařazené,Ostatní kapitálové výdaje jinde nezařazené
8,1,8,,,,Financování,Financování,Financování
81,2,8,81,,,Financ.tuzemsko,Financování z tuzemska,Financování z tuzemska
811,3,8,81,811,,Krdb.financování,Krátkodobé financování,Krátkodobé financování
8111,4,8,81,811,8111,Krdb.vyd.dluhop.,Krátkodobé vydané dluhopisy,Krátkodobé vydané dluhopisy
8112,4,8,81,811,8112,Uhraz.splá.dluh.,Uhrazené splátky krátkodobých vydaných dluhopisů,Uhrazené splátky krátkodobých vydaných dluhopisů
8113,4,8,81,811,8113,Krdb.přij.půjč.,Krátkodobé přijaté půjčené prostředky,Krátkodobé přijaté půjčené prostředky
8114,4,8,81,811,8114,Uhraz.splá.půjč,Uhrazené splátky krátkodobých přijatých půjčených prostředků,Uhrazené splátky krátkodobých přijatých půjčených prostředků
8115,4,8,81,811,8115,Zm.stavu.krdb.pr,Změna stavu krátkodobých prostředků na bankovníchúčtech,Změna stavu krátkodobých prostředků na bankovníchúčtech
8115,4,8,81,811,8115,Zm.stavu.KP kr.OSFA,Změna stavu krátk.prost.na bank.účtech kromě OSFA,"Změna stavu krátkodobých prostředků na bankovních účtech kromě účtů státních finančních aktiv, které tvoří kapitolu OSFA"
8115,4,8,81,811,8115,Zm.st.kr.pr.BÚ krSFA,Změny st.krátk.pr.na bank.úč. kr. změn st. účtů SFA-kap.OSFA,"Změny stavu krátkodobých prostředků na bankovních účtech kromě změn stavů účtů státních finančních aktiv, které tvoří kapitolu OSFA"
8116,4,8,81,811,8116,Změna stavu OSFA,Změna stavu bank.účtů krátkodobých prostředků kapitoly OSFA,"Změna stavu bankovních účtů krátkodobých prostředků státních finančních aktiv, které tvoří kapitolu OSFA"
8116,4,8,81,811,8116,Změna st. BÚ OSFA,"Změny stavu bank.účtů krátk.prostř. SFA, kt. tvoří kap. OSFA","Změny stavu bankovních účtů krátkodobých prostředků státních finančních aktiv, které  tvoří kapitolu OSFA"
8117,4,8,81,811,8117,Akt.krdb likv-P,Aktivní krátkodobé operace řízení likvidity - příjmy,Aktivní krátkodobé operace řízení likvidity - příjmy
8118,4,8,81,811,8118,Akt.krdb likv-V,Aktivní krátkodobé operace řízení likvidity - výdaje,Aktivní krátkodobé operace řízení likvidity - výdaje
812,3,8,81,812,,Dldb.financování,Dlouhodobé financování,Dlouhodobé financování
8121,4,8,81,812,8121,Dlhd.vyd.dluhop.,Dlouhodobé vydané dluhopisy,Dlouhodobé vydané dluhopisy
8122,4,8,81,812,8122,Uhraz.splá.dluh.,Uhrazené splátky dlouhodobých vydaných dluhopisů,Uhrazené splátky dlouhodobých vydaných dluhopisů
8123,4,8,81,812,8123,Dlhd.přij.půjčky,Dlouhodobé přijaté půjčené prostředky,Dlouhodobé přijaté půjčené prostředky
8124,4,8,81,812,8124,Uhraz.spl.dhdb.,Uhrazené splátky dlouhodobých přijatých půjčenýchprostředků,Uhrazené splátky dlouhodobých přijatých půjčenýchprostředků
8125,4,8,81,812,8125,Zm.stavu dlhd.pr,Změna stavu dlouhodobých prostředků na bankovních účtech,Změna stavu dlouhodobých prostředků na bankovních účtech
8127,4,8,81,812,8127,Akt.dldb.likv-P,Aktivní dlouhodobé operace řízení likvidity - příjmy,Aktivní dlouhodobé operace řízení likvidity - příjmy
8128,4,8,81,812,8128,Akt.dldb.likv-V,Aktivní dlouhodobé operace řízení likvidity - výdaje,Aktivní dlouhodobé operace řízení likvidity - výdaje
82,2,8,82,,,Financ.zahraničí,Financování ze zahraničí,Financování ze zahraničí
821,3,8,82,821,,Krdb  financ.,Krátkodobé financování,Krátkodobé financování
8211,4,8,82,821,8211,Krdb.vyd.dluhop.,Krátkodobé vydané dluhopisy,Krátkodobé vydané dluhopisy
8212,4,8,82,821,8212,Uhr.spl.krdb.dl.,Uhrazené splátky krátkodobých vydaných dluhopisů,Uhrazené splátky krátkodobých vydaných dluhopisů
8213,4,8,82,821,8213,Krdb.přij.půjč.,Krátkodobé přijaté půjčené prostředky,Krátkodobé přijaté půjčené prostředky
8214,4,8,82,821,8214,Uhr.krdb.půjčky,Uhrazené splátky krátkodobých přijatých půjčenýchprostředků,Uhrazené splátky krátkodobých přijatých půjčenýchprostředků
8215,4,8,82,821,8215,Zm.stavu.KP zahr.,Změna stavu bank.účtů krátk.prost.zahr.kromě úvěrů,Změna stavu bankovních účtů krátkodobých prostředků ze zahraničí jiných než ze zahraničních dlouhodobých úvěrů
8215,4,8,82,821,8215,Zm.stavu krdb.pr,Změna stavu krátkodobých prostředků na bankovníchúčtech,Změna stavu krátkodobých prostředků na bankovníchúčtech
8216,4,8,82,821,8216,Změna stavu-zah.úvěr,Změna stavu bank.účtů krátk.prost.z dlouh.úvěrů ze zahraničí,Změna stavu bankovních účtů krátkodobých prostředků z dlouhodobých úvěrů ze zahraničí
8217,4,8,82,821,8217,Akt.krdb likv-P,Aktivní krátkodobé operace řízení likvidity - příjmy,Aktivní krátkodobé operace řízení likvidity - příjmy
8218,4,8,82,821,8218,Akt.krdb likv-V,Aktivní krátkodobé operace řízení likvidity - výdaje,Aktivní krátkodobé operace řízení likvidity - výdaje
822,3,8,82,822,,Dlhd. financ.,Dlouhodobé financování,Dlouhodobé financování
8221,4,8,82,822,8221,Dlhd. vyd.dluhop,Dlouhodobé vydané dluhopisy,Dlouhodobé vydané dluhopisy
8222,4,8,82,822,8222,Uhraz.dhdb.dluh.,Uhrazené splátky dlouhodobých vydaných dluhopisů,Uhrazené splátky dlouhodobých vydaných dluhopisů
8223,4,8,82,822,8223,Dldb.přij.půjč.,Dlouhodobé přijaté půjčené prostředky,Dlouhodobé přijaté půjčené prostředky
8224,4,8,82,822,8224,Uhr.splá.půjček,Uhrazené splátky dlouhodobých přijatých půjčených prostředků,Uhrazené splátky dlouhodobých přijatých půjčených prostředků
8225,4,8,82,822,8225,Zm.stavu dlhd.pr,Změna stavu dlouhodobých prostředků na bankovních účtech,Změna stavu dlouhodobých prostředků na bankovních účtech
8227,4,8,82,822,8227,Akt.krdb likv-P,Aktivní dlouhodobé operace řízení likvidity - příjmy,Aktivní dlouhodobé operace řízení likvidity - příjmy
8228,4,8,82,822,8228,Akt.krdb likv-V,Aktivní dlouhodobé operace řízení likvidity - výdaje,Aktivní dlouhodobé operace řízení likvidity - výdaje
83,2,8,83,,,Jiné k financování,Pohyby na účtech pro financování nepatřící na jiné položky,Pohyby na účtech pro financování nepatřící na jiné financující položky
830,3,8,83,830,,Jiné k financování,Pohyby na účtech pro financování nepatřící na jiné položky,Pohyby na účtech pro financování nepatřící na jiné financující položky
8300,4,8,83,830,8300,Jiné k financování,Pohyby na účtech pro financování nepatřící na jiné položky,Pohyby na účtech pro financování nepatřící na jiné financující položky
8301,4,8,83,830,8301,Převody EIB,Převody ve vztahu k úvěrům od Evropské investiční banky,Převody ve vztahu k úvěrům od Evropské investiční banky
8302,4,8,83,830,8302,Operace OSFA,Operace na bankovních účtech OSFA,"Operace na bankovních účtech státních finančních aktiv, které tvoří kapitolu OSFA"
84,2,8,84,,,Akt.fin.z jad a důch,Aktivní financ. z jader. účtu a účtu rezervy důchod. pojišt.,Aktivní financování z jaderného účtu a účtu rezervy důchodového pojištění
84,2,8,84,,,Akt.fin.z jad a důch,Aktivní financování z jaderného a důchodového účtu,Aktivní financování z jaderného a důchodového účtu
841,3,8,84,841,,KD akt.fin z jad.úč,Krátkodobé akt. fin.-jader. a účet rezervy důchod. pojišt.,Krátkodobé aktivní financování z jaderného účtu a účtu rezervy důchodového pojištění
841,3,8,84,841,,KD akt.financování,Krátkodobé aktivní financ.z jaderného a důchodového účtu,Krátkodobé aktivní financování z jaderného a důchodového účtu
8413,4,8,84,841,8413,KD příj.půjčky,Krátkodobé přijaté půjčené prostředky,Krátkodobé přijaté půjčené prostředky
8414,4,8,84,841,8414,KD úhrada splátek,Uhrazené splátky krátkodobých přijatých půjčených prostředků,Uhrazené splátky krátkodobých přijatých půjčených prostředků
8417,4,8,84,841,8417,KD akt.fin.příjmy,Krátkodobé aktivní fin.z jaderného a důchodového účtu-příjmy,Krátkodobé aktivní financování z jaderného a důchodového účtu - příjmy
8417,4,8,84,841,8417,KD akt.fin z JU - P,Krátkodobé akt. fin.-jader. a účet rezervy důchod. pojišt.-P,Krátkodobé aktivní financování z jaderného účtu a účtu rezervy důchodového pojištění - příjmy
8418,4,8,84,841,8418,KD akt.fin z JU - V,Krátkodobé akt. fin.-jader. a účet rezervy důchod. pojišt.-V,Krátkodobé aktivní financování z jaderného účtu a účtu rezervy důchodového pojištění - výdaje
8418,4,8,84,841,8418,KD akt.fin.výdaje,Krátkodobé aktivní fin.z jaderného a důchodového účtu-výdaje,Krátkodobé aktivní financování z jaderného a důchodového účtu - výdaje
842,3,8,84,842,,DDakt.fin. z JaDúč,Dlouhodobé aktivní fin.z jaderného a důchodového účtu,Dlouhodobé aktivní financování z jaderného a důchodového účtu
842,3,8,84,842,,DD akt.fin. z Jad.úč,Dlouhodobé akt. fin.-jader. a účet rezervy důchod. pojišt.,Dlouhodobé aktivní financování z jaderného účtu a účtu rezervy důchodového pojištění
8427,4,8,84,842,8427,DD akt.fin z JU - P,Dlouhodobé akt. fin.-jader. a účet rezervy důchod. pojišt.-P,Dlouhodobé aktivní financování z jaderného účtu a účtu rezervy důchodového pojištění - příjmy
8427,4,8,84,842,8427,DD akt.fin.příjmy,Dlouhodobé aktivní fin.z jaderného a důchodového účtu-příjmy,Dlouhodobé aktivní financování z jaderného a důchodového účtu - příjmy
8428,4,8,84,842,8428,DD akt.fin.výdaje,Dlouhodobé aktivní fin.z jaderného a důchodového účtu-výdaje,Dlouhodobé aktivní financování z jaderného a důchodového účtu - výdaje
8428,4,8,84,842,8428,DD akt.fin z JU - V,Dlouhodobé akt. fin.-jader. a účet rezervy důchod. pojišt.-V,Dlouhodobé aktivní financování z jaderného účtu a účtu rezervy důchodového pojištění - výdaje
89,2,8,89,,,Opravné položky,Opravné položky k peněžním operacím,Opravné položky k peněžním operacím
890,3,8,89,890,,Opravné položky,Opravné položky k peněžním operacím,Opravné položky k peněžním operacím
8901,4,8,89,890,8901,Operace pen.účtů,Operace z peněžních účtů organizace nemající charakter příjm,Operace z peněžních účtů organizace nemající charakter příjmů a výdajů vládního sektoru
8902,4,8,89,890,8902,Nereal.kurz.rozd,Nerealizované kurzové rozdíly,Nerealizované kurzové rozdíly
8902,4,8,89,890,8902,Kurs.rozd.deviz.účtů,Nerealizované kursové rozdíly pohybů na devizových účtech,Nerealizované kursové rozdíly pohybů na devizových účtech
8905,4,8,89,890,8905,Vyrovnání  schodku,Nepřevedené částky vyrovnávající schodek a saldo stát. pokl.,Nepřevedené částky vyrovnávající schodek a saldo státní pokladny
8905,4,8,89,890,8905,Část.k vyrov.schodku,Nepřevedené částky vyrovnávající schodek,Nepřevedené částky vyrovnávající schodek
